,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_prune,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining
37,28,Sp012,Sp002,no ll opt_no time,-1751.802837,-1751.80239,-0.00044699999989461503,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,29,Sp012,Sp019,0.091,-1763.507186,-1751.80239,-11.70479599999998754356,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,30,Sp012,Sp016,0.095,-1763.507186,-1751.80239,-11.70479599999998754356,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,31,Sp012,Sp010,0.094,-1786.749783,-1751.80239,-34.94739299999991999357,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,32,Sp012,Sp003,0.092,-1786.750022,-1751.80239,-34.94763199999988501077,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,33,Sp012,Sp007,no ll opt_no time,-1751.803047,-1751.80239,-0.00065700000004653702,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,34,Sp012,Sp006,0.093,-1751.814538,-1751.80239,-0.01214800000002469460,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,35,Sp012,Sp000,0.093,-1751.813458,-1751.80239,-0.01106800000002294837,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
37,36,Sp012,Sp001,no ll opt_no time,-1751.802454,-1751.80239,-0.00006399999983841553,0.043399,0.160491,0.043398999999999965,0.043399,0.23630863000000002,0.160491
38,0,Sp001,N1,0.094,-1769.223288,-1751.80239,-17.42089799999985189061,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,1,Sp001,Sp020,0.095,-1776.632915,-1751.80239,-24.83052499999985229806,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,2,Sp001,Sp015,0.093,-1776.633074,-1751.80239,-24.83068400000001929584,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,3,Sp001,N4,0.093,-1761.838111,-1751.80239,-10.03572099999996680708,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,4,Sp001,N5,0.094,-1769.222845,-1751.80239,-17.42045499999994717655,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,5,Sp001,N6,0.090,-1751.814012,-1751.80239,-0.01162199999998847488,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,6,Sp001,N7,0.094,-1761.838042,-1751.80239,-10.03565200000002732850,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,7,Sp001,N8,0.095,-1789.027934,-1751.80239,-37.22554399999989982462,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,8,Sp001,Sp009,0.092,-1789.027954,-1751.80239,-37.22556399999984932947,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,9,Sp001,N10,no ll opt_no time,-1751.802283,-1751.80239,0.00010700000007091148,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,10,Sp001,N11,0.089,-1751.814021,-1751.80239,-0.01163099999985206523,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,11,Sp001,Sp018,0.094,-1767.146211,-1751.80239,-15.34382099999993442907,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,12,Sp001,N13,0.092,-1767.146339,-1751.80239,-15.34394899999983863381,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,13,Sp001,N14,0.092,-1813.094001,-1751.80239,-61.29161099999987527553,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,14,Sp001,N15,0.092,-1813.093999,-1751.80239,-61.29160899999988032505,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,15,Sp001,N16,no ll opt_no time,-1751.802268,-1751.80239,0.00012200000014672696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,16,Sp001,N17,no ll opt_no time,-1751.802268,-1751.80239,0.00012200000014672696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,17,Sp001,N18,0.094,-1758.821442,-1751.80239,-7.01905199999987416959,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,18,Sp001,Sp013,0.090,-1758.821442,-1751.80239,-7.01905199999987416959,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,19,Sp001,Sp017,0.097,-1774.239158,-1751.80239,-22.43676800000002913293,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,20,Sp001,Sp014,0.090,-1774.2575,-1751.80239,-22.45510999999987689080,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,21,Sp001,Sp011,0.092,-1813.094001,-1751.80239,-61.29161099999987527553,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,22,Sp001,Sp004,0.089,-1813.094011,-1751.80239,-61.29162099999985002796,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,23,Sp001,N24,0.091,-1813.094003,-1751.80239,-61.29161299999987022602,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,24,Sp001,Sp005,0.093,-1813.094002,-1751.80239,-61.29161199999998643762,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,25,Sp001,N26,no ll opt_no time,-1751.802268,-1751.80239,0.00012200000014672696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,26,Sp001,Sp008,no ll opt_no time,-1751.802268,-1751.80239,0.00012200000014672696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,27,Sp001,N28,no ll opt_no time,-1751.802276,-1751.80239,0.00011400000016692502,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,28,Sp001,Sp002,no ll opt_no time,-1751.802268,-1751.80239,0.00012200000014672696,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,29,Sp001,Sp019,0.096,-1783.836027,-1751.80239,-32.03363699999999880674,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,30,Sp001,Sp016,0.092,-1783.836027,-1751.80239,-32.03363699999999880674,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,31,Sp001,Sp010,0.097,-1813.093967,-1751.80239,-61.29157699999996111728,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,32,Sp001,Sp003,0.093,-1813.094005,-1751.80239,-61.29161499999986517651,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,33,Sp001,Sp007,no ll opt_no time,-1751.802269,-1751.80239,0.00012100000003556488,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,34,Sp001,Sp006,0.090,-1751.813932,-1751.80239,-0.01154199999996308179,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,35,Sp001,Sp000,0.095,-1751.813884,-1751.80239,-0.01149399999985689647,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
38,36,Sp001,Sp012,0.094,-1751.81348,-1751.80239,-0.01108999999996740371,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970762000000005,0.160491
